,X174_11,X174_12,X174_13,X174_14,X174_15,X174_16,X174_17,X174_18,X174_19,X174_20,X174_21,X174_22,X174_23,X174_24,X174_25,X174_26,X174_27,X174_28,X174_29,X174_30
Hk1os,20.8035198,17.53413987,33.44125582,24.46488587,20.76433055,3.836312589,29.64451362,19.4107378,23.84670789,22.84375545,25.98711869,46.81095756,30.06759968,47.23232271,39.47008412,25.54707216,25.90691222,45.30986035,30.75053637,44.98271398
Hk2,177.9571788,202.5630052,124.3676287,106.8281514,262.4384794,357.384793,150.3955799,173.1903479,70.85184341,49.83126189,43.44505883,35.01024175,48.74343238,68.53124435,40.02705259,56.24188894,39.39778614,58.2442449,65.85945743,87.30115889
Hk3,0,0.322743783,0.284095199,2.537141775,0.617400953,0.697826996,0.61113305,2.106104344,5.808394656,0,2.363534324,1.608376491,4.203804751,5.842274994,0.25858823,0.212363999,0,0.243250052,0.648341728,5.502388943
Hkdc1,0,0,0,0,0,0.034625004,0,0,0.751833361,0.053106579,0,0,0.098157991,0.173930324,0.051322855,0.08429716,0.053000401,0,0.171571348,0
Hlcs,13.68182407,12.35534483,8.156843763,6.327996665,15.06761344,24.98905628,11.21035472,12.4298919,12.00411891,6.060666184,11.98877411,14.96546632,8.993199048,21.43362237,7.42449643,7.04579453,9.115418588,7.837725587,6.963375782,17.55363344
Hlf,1.688710694,1.485884706,0.826073646,0.279444574,1.870040164,2.029096204,0.814464363,1.212040478,0.734316274,0.064836551,0.343626612,0.389727761,0.359516222,0.990954379,0.501270754,0.154374575,0.258827679,0.471537845,0.157100512,0.799974534
Hltf,372.2949114,452.3669379,314.947753,235.3824454,392.9445347,423.0036312,354.5367955,288.2858951,247.6690926,247.6859721,292.0466158,257.8990664,203.1422798,334.2276082,276.1587531,265.6417688,370.6730622,264.9286229,290.2825137,343.9082705
Hlx,0.097368902,0,0.103199094,0.418922847,0,0.126744687,0.055499334,0.047815851,0.596284649,0.048599105,0.171713287,0.340813274,0.359306934,0.159167813,0.140900328,0.038571177,0.048501938,0.176723754,0.117756793,0.239852651
Hmbox1,0.461798686,0.556035217,0.759491336,0.767337625,0.733573621,2.021011578,1.179955278,1.016598978,0.945181572,1.128628571,0.758231964,1.258084966,1.160558727,2.013058538,1.290430013,1.072373903,0.69803338,0.563590888,0.847369973,1.739039046
Hmbs,15.78732416,13.01513705,12.56562178,15.07961948,13.36142062,7.359226532,8.639603965,9.459048811,3.139433998,5.212650744,5.052313022,6.928992209,6.879215389,6.565320398,6.203855824,5.666342046,5.202228823,9.422216282,7.470106445,6.698476755
Hmces,3.039293132,3.274292814,3.857056532,3.957314882,2.662047833,3.852123544,4.34915481,3.872732754,2.735367097,3.800440533,3.117201636,3.43942334,3.777846333,2.396985494,2.970641173,4.004780211,2.876504211,4.471099817,3.553162182,3.224582418
Hmcn1,0.050192144,0,0.053197517,0,0.096341524,0.076224051,0,0.016432215,1.13492454,0.116909694,0.044257755,0.184049804,0.138912822,0.091165016,0.0645617,0.013255225,0.133343944,0.091098327,0.094424995,0.068689047
Hmcn2,0.016336566,0.019670273,0.10388854,0.196803394,0.03762875,0.042530478,0.22348044,0.224631382,1.816196295,0.228310986,0.590606561,0.702517939,0.512418769,0.67653161,0.252162925,0.258859071,0.1464779,0.385459528,0.487345478,0.590223437
Hmg20a,18.81140897,18.65940279,20.79226305,24.43459046,20.11711331,23.90371393,21.54676037,22.61084388,25.31880983,29.4195432,22.27433633,32.7877264,27.68421244,38.26765215,23.59202132,24.98143087,27.21890752,27.55791715,27.15590718,42.44053415
Hmg20b,0.373619923,0.590444314,0.742483684,0.683176207,0.726110687,0.881490291,0.665499217,0.940319664,0.990016789,1.095584549,1.008927033,1.120932518,1.507972494,1.628672406,0.856040113,1.350533995,0.884020754,0.974793304,2.127467469,1.533921126
Hmga1,1.741348398,0.957186886,1.7252495,2.410478878,1.91826912,0.689866992,0.949397351,1.487200243,0.8203056,1.322616328,0.901249916,1.060019994,1.292155852,2.145235142,0.803435458,0.929741355,1.055977563,0.755779628,1.40397738,1.523094734
Hmgb1,289.0606918,279.438762,301.2161977,257.2629042,310.9140729,158.0485682,302.1536113,243.6773396,99.99989227,109.7497339,112.1269526,125.6760903,110.8473792,133.6961145,119.5834519,114.5822124,119.4876061,134.0814002,122.9339465,127.9419079
Hmgb2,720.5249747,888.4536789,885.9098934,736.4311546,854.775757,1455.818815,1119.767252,1028.836134,218.5210101,212.0360993,144.3998026,212.4773417,218.1150106,171.8922,229.1234813,209.4446239,170.0361784,292.126967,215.3639173,172.4435645
Hmgb3,14.60387784,14.31840403,14.54962033,11.11231572,17.17929009,13.08960921,13.05689741,11.02386902,1.513494608,1.228740462,0.864612766,1.710851009,1.88617317,1.568783317,1.831521488,1.685943201,1.704326607,3.616164514,2.035307167,2.535332154
Hmgcl,17.74314701,14.43123442,20.94765008,25.0148078,16.26624058,6.730012503,14.0918152,13.94126733,13.19623256,27.98737323,18.96087728,25.10054426,32.28224526,22.43528162,21.49277593,29.4924935,19.45599935,32.92878121,38.55871506,24.21756212
Hmgcr,82.29627686,98.50060925,90.14223449,78.0278928,98.01985451,166.6207461,108.3245404,116.8850929,32.39770306,25.22585829,19.3689459,40.26354258,32.73943895,43.94273035,30.93069403,25.40164291,27.61372056,41.20087791,37.98595669,50.64323421
Hmgcs1,12.72751648,22.05099143,12.36038612,10.20851065,17.65915957,43.02077119,15.64162247,17.16689328,6.985839986,6.726284812,5.014667392,5.255480803,4.88792527,6.652746569,6.889275526,6.262335971,5.550999501,5.174057496,6.755987353,9.067545939
Hmgcs2,0,0,0,0,0,0.103381777,0,0.078003865,1.870658504,0,0,0.158851999,0.146537856,0.692417777,0,0.251690666,0.079123105,0.144148179,0.320168755,0
Hmgn1,133.625815,125.8872357,185.1301429,130.8767062,156.1910778,180.0250944,166.043225,129.5620263,39.85260059,51.50143565,38.85669763,76.50916498,49.43629886,105.3043186,48.8916839,54.19841946,50.03541294,74.75586451,51.11071861,90.34270009
Hmgn2,28.4673751,26.69737306,31.95658747,42.85628767,25.86144031,11.9181514,25.60639117,28.70885286,12.02214338,16.31640818,7.4933552,10.40626395,12.27556217,6.200404163,13.40788089,15.95130126,9.311573374,15.62695909,15.35264401,9.878178615
Hmgn3,1.50891205,0.971062612,5.808812689,1.425252519,1.558003026,0.756308484,4.310212316,1.86526444,0.228766649,0.060596943,0.168225177,0.615745453,0.216004987,1.134069432,0.359735758,0.109927734,0.172787967,1.156848998,0.300647484,1.381399855
Hmgn5,162.8722276,167.7358289,184.5117887,106.1923905,163.438126,151.1303077,194.1518869,125.4361739,48.31559693,48.06354054,53.94314047,63.82377224,47.06610537,62.43050943,70.96709125,61.15346725,59.59249592,72.652088,63.93833355,62.63570139
Hmgxb3,0.398365273,0.26647629,0.703697223,0.22852514,0.152928785,0.259275194,0.252293733,0.173892388,1.209363793,0.48603735,0.702530368,0.442656809,0.653347571,0.434135392,0.213505684,0.876701172,0.749646822,0.361514843,0.963556459,0.436137275
Hmgxb4,28.57713655,38.79412711,31.77297869,33.38966664,36.54144935,61.35968227,36.4100173,38.4549253,16.82746627,14.33343906,12.59918197,12.46828543,12.27714778,23.8153441,17.6359772,14.81639079,16.32838472,14.3016362,13.8356342,20.47441691
Hmha1,9.046197083,18.51005954,20.20509039,23.35237582,13.23054719,29.40237017,22.01684984,30.17016486,70.24834759,68.80785717,44.11617044,53.28167391,59.16075752,89.48229831,43.7154652,53.4668541,48.13001936,37.37033641,45.01433738,90.54809239
Hmmr,118.7754206,143.5161966,103.799285,85.19045111,126.9547414,139.0820558,103.389955,111.3226582,11.10733855,10.33235099,3.683430116,10.67609215,12.3748365,6.272225968,15.62723678,11.62026386,8.970710492,20.68151953,25.22264502,13.41534828
Hmox1,2.682853203,2.929831658,3.504773365,5.798237247,2.514927784,1.989775274,3.983033666,3.370332601,1.293216201,1.12108607,1.650453691,3.182195205,3.338426228,5.575528329,2.227053515,2.965871432,2.11337318,3.227364157,4.175235601,1.434463438
Hmox2,35.44718064,26.61509128,38.17660552,45.58023433,27.83123769,8.385965335,26.89588017,26.82816976,24.49440553,42.01616259,39.18378679,31.2688478,42.63339518,29.39379605,33.0916442,44.68892377,37.99566926,48.27823948,46.17059693,34.09039657
Hmx2,0,0.092275886,0,0.01648627,0.022065189,0.124697607,0.065523544,0.037634854,0.162458013,0.057377005,0,0,0,0.041759216,0,0.075896412,0,0,0.015447317,0
Hn1,423.8847463,308.8676973,379.4907295,615.8998519,251.9331992,170.5477954,284.0246994,381.8543716,433.8482353,686.7444531,554.9868095,541.9626814,605.8661604,353.7422515,611.6887392,716.1678647,490.0296053,672.3964122,681.6445276,431.7086204
Hn1l,49.14436349,44.43073383,51.4134595,47.90213408,53.18280547,38.41017953,53.27074046,43.48241264,10.17831547,5.836235504,5.304661839,11.8208339,7.582331902,14.03566613,8.746412849,5.135464981,6.795327955,15.49406711,11.10129201,13.28868741
Hnf1b,0,0,0,0,0,0.056328786,0,0,0.448470195,0.086395056,0.038157027,0.043276197,0.039921443,0,0.041746625,0.10285248,0,0.117811264,0,0.106597041
Hnf4a,0,0,0.096555231,0,0,0.207523714,0,0,0.68664171,0,0,0.273318881,0,0.049640245,0.043943098,0,0,0.16534644,0.257076677,0.074803719
Hnrnpa0,217.39066,367.8899227,259.020644,150.3551755,350.1644505,749.0868504,380.1908079,335.5399465,133.4280958,66.40567152,91.14213259,133.3515361,79.53265703,251.2146989,102.3063034,57.7848237,104.9073312,97.92994585,77.32460863,200.424738
Hnrnpa1,205.3997987,171.3846253,143.8338446,76.46487829,246.5134518,180.262352,169.9038358,121.1118897,55.67868984,37.05103797,33.04548507,43.10071988,36.96709135,58.3562918,38.10098352,35.40132026,40.63875596,48.2022491,38.93179217,66.81163393
Hnrnpa2b1,660.7945853,997.2548801,802.940696,566.0885958,851.6816781,2318.854072,986.3862346,1012.97178,327.0519827,225.2795461,245.7111935,256.4048304,219.5885288,356.8930231,269.2217272,213.1949708,287.8488017,263.9155764,219.4049756,341.7111897
Hnrnpa3,58.74536687,74.04027652,71.10913169,49.8611879,69.31379895,101.530023,80.31366267,76.71143592,35.19794108,24.19697094,26.80511091,27.8145231,26.96218057,34.87258079,30.14999256,20.53515589,29.19615332,29.45061462,25.67071056,38.51482776
Hnrnpab,137.5160045,165.877908,152.4800728,142.5966597,178.913917,297.2730535,177.84272,184.4957753,37.06761209,33.83712146,30.73966928,42.89482872,35.60693197,56.91977969,36.00370475,31.56531442,31.3197097,42.42698085,35.33496203,62.08090599
Hnrnpc,270.5288796,231.8858519,239.9142373,181.4633311,317.4129803,203.4671299,250.234847,195.8549068,74.7154302,90.18046711,76.85163936,85.41680537,90.84665798,92.66099861,88.26567141,106.7693146,86.90640901,100.0088704,89.82475605,93.35520654
Hnrnpd,221.0400453,285.4841261,234.1386165,207.018644,278.4846852,383.1041144,290.4366693,326.6264738,59.79597565,56.59573808,61.19596136,90.56328153,72.71322348,125.7508464,64.0906322,56.41551353,63.87222732,73.86877086,79.04508748,126.8956304
Hnrnpdl,258.4600398,327.3265412,254.8117376,198.4894432,325.8997018,490.9466299,305.4617751,341.8405896,117.2819348,99.91414817,104.5541445,125.1201318,104.2267853,190.5419647,106.3232689,89.1603115,105.5394084,105.5509921,102.0892084,196.6345824
Hnrnpf,61.84713074,80.62573242,78.18271621,58.7381025,80.56160939,159.6583033,86.1667196,93.90370084,44.01840942,34.61175068,36.95521143,37.79551389,27.26875397,55.7341408,42.68957191,30.93805378,41.36470319,37.5222281,30.05166055,54.94723923
Hnrnph1,382.0887322,501.606015,432.7395188,262.9251216,510.3311589,811.9829196,530.5112634,454.4539997,140.6696894,130.5280146,122.8465937,162.4841955,144.8622855,249.9373634,140.0347319,131.9601629,153.5936318,134.2006799,141.0361988,196.5722689
Hnrnph2,30.6045098,32.72993893,32.08445069,21.42765369,35.57475657,47.60117526,42.09379433,26.93127972,18.26752561,12.80858991,17.80910623,19.43797659,14.5115195,22.68388259,18.70510704,15.13555077,15.33957724,14.83551627,15.05797427,19.15949465
Hnrnph3,15.60329037,23.35300545,22.95858766,20.73968074,21.43335015,31.82771908,22.50758306,31.42033717,15.56296624,14.53174028,15.9106213,18.13237453,15.11841785,27.31144814,12.61406002,13.05261654,13.72110433,15.62337729,13.63450356,23.90631424
Hnrnpk,331.9165389,302.5261714,309.5955092,332.3374819,326.3682717,467.0974663,300.3463248,276.7708146,133.8498006,242.859643,191.4834859,213.390829,261.4885792,222.3428525,213.0342822,285.1765242,216.5173945,258.5080974,289.700069,235.9872958
Hnrnpl,50.12187831,67.05550448,46.00687307,45.23412521,63.35852496,96.20527514,75.2346318,73.66253301,29.32393418,27.38102251,17.21020139,25.45294835,33.75527972,32.10415191,26.66220394,26.80322322,21.57064847,28.62320995,33.86483979,36.15550327
Hnrnpll,172.885059,205.5396644,191.3243416,139.0100676,239.8657424,330.3290334,235.9394165,211.4834026,72.50684066,59.63110189,51.1992305,89.31884321,71.39995924,93.61042498,82.5163402,61.54791447,73.55726085,77.09428641,79.27481864,93.38569597
Hnrnpm,57.05327389,62.83307736,63.65561999,54.84996162,63.90249898,104.8955649,74.30687301,69.59197002,38.09563086,34.91160704,28.54190265,30.86793034,32.47875595,49.69483122,31.4516183,36.34572433,32.12110851,33.7742204,35.09290749,39.16390516
Hnrnpr,31.56537028,58.90731973,37.42517264,23.73857835,44.50412798,109.4292567,52.09127781,51.22212817,24.38526083,14.0015949,16.94596292,20.53690515,16.10911619,31.66911482,16.47182108,12.74971112,19.58362837,16.33868582,16.86938078,27.00045504
Hnrnpu,304.0185405,457.5722609,350.7911939,224.656683,434.4887079,809.0880102,485.7079867,427.5687067,134.6716778,73.470719,85.30812673,117.5467678,90.36215819,178.7626947,102.4686072,70.77476838,103.172462,96.66347843,85.5972662,165.3390741
Hnrnpul1,18.85006277,28.25386148,23.22272784,23.70325045,26.0733006,41.73827552,40.81746778,40.17674826,16.24910442,13.28830643,11.13802163,19.3371441,15.95572008,22.18394694,12.18582389,10.62338138,11.80972328,15.51916676,14.17960346,23.53618582
Hnrnpul2,12.05438653,15.08478286,11.85210867,12.63960412,13.48979944,24.00547639,13.89301378,17.29359679,13.73201721,11.18184519,9.826954786,11.22116351,10.9807746,14.10757674,12.06791959,10.43627269,11.46160689,8.840885746,10.52886748,14.53576427
Homer1,5.323075801,7.698155992,6.439019464,4.704900066,6.830110166,12.12579412,8.277821264,7.131816599,4.688061238,3.898671045,4.081487251,6.712139886,4.216841237,7.156726238,5.2469044,3.873505243,3.717948399,4.095567493,4.431725665,5.13099482
Homer2,0.04574453,0,0,0,0,0.02977273,0.104295762,0,0.90506228,0.091328676,0.080671995,0.274484993,0.168804685,0.299112208,0,0.036241969,0,0.249077834,0.036881927,0.413175776
Homer3,0.071576643,0.14363811,0.075862463,0.102651156,0.082432856,0.031057004,0.135993318,0.445230891,0.517008768,0.333438776,0.126227783,0.405627302,0.264129344,0.130006119,0.43732484,0.359150345,0.07130831,0.173214689,0.346255767,0.137135883
Homez,0.797571427,1.113979458,1.623029567,1.866733248,0.881799484,2.906946973,1.200165157,2.036688225,2.344467317,2.38851976,1.097104053,2.584299145,2.177943624,2.746631457,1.138758881,1.567089801,1.23954702,2.83726771,2.906581213,2.855348183
Hook1,33.92802536,40.79825571,35.53759562,9.135203646,35.10035121,58.3286811,45.38404752,17.98643856,7.293252848,3.576730644,6.279755431,10.13040688,3.3054727,20.29499907,8.321436546,1.822381004,6.654401294,9.674419695,3.174151612,19.10521642
Hook2,0.34635608,0.20851746,0.393316038,0.255458171,0.740793475,0.660173569,0.451244851,0.631756539,1.212043274,0.370445255,0.458107824,0.766981098,0.479291151,1.18629084,0.310269158,0.470412267,0.394351578,0.561279849,0.518612009,1.117275994
Hook3,10.13826496,16.52049145,13.69841862,10.61769211,13.48263461,20.23733455,13.95966272,17.91409264,11.31652553,8.764860433,10.09574178,11.87167193,13.04662005,13.52369384,9.983860048,10.16550399,9.657059382,8.924208174,11.43991519,12.16977218
Hopx,44.95320479,39.53853188,39.48478043,71.45722027,37.50193952,48.71103745,33.86902818,50.02471272,137.1231933,166.7240057,184.0872825,135.023553,157.3062302,106.0705376,162.4023553,177.6779401,162.1333861,125.2009703,134.5817584,106.0793864
Hopxos,2.223732972,2.748917482,3.802439896,3.750442214,2.492718588,4.071770792,5.306626485,6.144484382,9.330133125,4.43966936,7.555667693,10.0222737,6.181802799,10.08137306,6.321412345,4.862552837,6.025878346,6.538412362,5.54605021,10.27393516
Hormad2,0.307662307,0.113401573,0.319429532,0.037819869,0.130160659,0.093990843,0.193258886,0.080168394,0.035493552,0.006267816,0.016609368,0.163259983,0.023169867,0.273704491,0,0.014923548,0.006255284,0.108262107,0.025311778,0.164979958
Hoxa9,0,0.028938144,0.0127364,0,0,0,0.041096972,0,0.101895167,0,0,0.096141136,0.110860392,0,0.081150199,0.019041172,0.011971812,0.010905253,0.0193774,0.138140845
Hoxb4,0.048318783,0.096964853,0.051211984,0.221747375,0.148393111,0.230619969,0.091804133,0.332196953,0.273141216,0.192936313,0.113615701,0.289931514,0.104010721,0.280839658,0.124304026,0.165886369,0.080229402,0.131547289,0.220758835,0.304176435
Hoxc9,0,0.0293096,0.077399321,0,0,0,0,0.023907926,0.0917361,0.024299553,0.021464161,0,0.20211015,0.053055938,0.023483388,0.077142354,0.072752908,0.022090469,0.215887454,0
Hp1bp3,17.10773548,25.29706462,20.2702547,23.28630635,20.42090982,30.08656308,23.45140156,31.94953472,22.18263975,19.46253478,18.81825234,23.62586935,22.72494898,31.96506581,17.87415427,14.40564779,19.7806256,20.29477196,21.21957902,31.83275038
Hpcal1,2.341281953,1.981315928,8.708561189,9.065880761,1.780635027,1.351310655,4.872213573,4.761721532,6.534276409,8.951831159,9.582229958,15.7163229,13.62180313,18.54659614,10.62217591,8.312163511,10.56228568,14.41190544,11.63771947,15.48847718
Hpcal4,0,0,0.085889246,0,0,0,0,0,0.91618763,0.080894906,0,0,0.037379933,0.04415673,0.117266756,0,0.080733168,0.036770357,0.130673527,0.066540517
Hpdl,0.424734127,0.198880544,0.275101497,0.284260463,0.869608249,0.537516985,0.430389959,0.185402786,0.200081605,0,0,0,0.021768574,0.025715109,0.068291457,0.056083941,0.117539402,0.021413582,0.095123779,0.019375265
Hpgd,0.167568625,0.262292375,0.017760219,0.173028533,0.192984188,0.316278886,0.0191025,0.312700032,0.015787476,0.317822255,0.22163462,0.737349806,1.422217015,0.438275979,0.177822154,0.159311295,0,0.030413567,0.081062202,0.04127784
Hpgds,0.560617728,0.253132379,0.445639529,0.180901374,0.363177031,0.592924898,0.599150049,0.516202045,2.442859929,0.069954368,1.791960664,1.78708499,2.068769735,2.978414703,1.115478641,0.305359999,1.012310316,1.462680049,0.649754238,1.956404957
Hprt,168.4923706,142.5578982,132.6225724,115.0745928,164.3336415,106.2203121,147.5991654,120.0574113,46.33963778,54.67196125,61.67624814,63.82426675,54.85913896,59.01915996,65.84041604,59.1649114,67.8364939,77.50766755,62.56484782,63.00237271
Hps1,5.792325665,5.535183618,7.503411468,7.911451926,6.56497583,6.522564993,7.022386367,10.29434907,12.21382059,12.57392848,12.32280693,12.32098437,16.03096116,17.73492713,9.224572228,10.56216725,9.892475824,10.51302334,11.11931724,15.77835436
Hps3,28.78300352,44.76054058,27.48249046,25.34503404,32.47209346,41.56292877,31.28147617,40.54979947,40.71638586,34.26125722,43.8043592,36.00206979,33.13378848,50.48063258,41.61075389,38.02862611,40.79722587,27.18659818,29.36338777,46.37245116
